Parameter,Average Optimal Value
Population Size 50,0.13505631815807567
Population Size 200,0.14705733055884102
Population Size 150,0.14366709060646127
Population Size 100,0.14263565395070998
Mutations 5,0.1459888333745739
Mutations 20,0.14255719132438127
Mutations 15,0.14353659219730763
Mutations 10,0.14240928179478937
Mutations 1,0.1458612917821232
Matings 75,0.14607203485874531
Matings 50,0.1447795015396655
Matings 25,0.13990787740093127
Matings 150,0.15120678081298775
Matings 100,0.1447626978091554
Iterations 750,0.1479550156436702
Iterations 500,0.14661519459823116
Iterations 250,0.1440672308174548
Iterations 1000,0.145382677335005
Iterations 100,0.13633307207881426
" Traveling Salesman Test with Genetic Algorithm
"
Iterations,Population Size,Matings,Mutations,Optimal Value,Time
100,50,25,1,0.12786898219721038,39
100,50,25,5,0.1368190417985419,40
100,50,25,10,0.09295196926697634,40
100,50,25,15,0.1445367745984931,42
100,50,25,20,0.10796078455163634,42
100,100,25,1,0.14003097362511638,43
100,100,25,5,0.11247971613748094,46
100,100,25,10,0.13159360632329367,45
100,100,25,15,0.1202620502352542,46
100,100,25,20,0.11398916339997336,45
100,100,50,1,0.16434843942071714,60
100,100,50,5,0.13905768968520468,63
100,100,50,10,0.12537720513088332,63
100,100,50,15,0.13059069231178574,62
100,100,50,20,0.11315552278570326,64
100,100,75,1,0.1661701392314869,81
100,100,75,5,0.14643942923936906,78
100,100,75,10,0.13434711104898012,80
100,100,75,15,0.14637564178552206,77
100,100,75,20,0.1453511019749014,68
100,150,25,1,0.133623596133183,47
100,150,25,5,0.1253872825103145,50
100,150,25,10,0.1068801055564282,50
100,150,25,15,0.1184405778091649,49
100,150,25,20,0.1186617604032133,49
100,150,50,1,0.1280769431817283,66
100,150,50,5,0.1247963410458034,63
100,150,50,10,0.15148946114757236,66
100,150,50,15,0.1330223547153135,76
100,150,50,20,0.11983396735579387,69
100,150,75,1,0.15001484606224216,83
100,150,75,5,0.15844110907967296,85
100,150,75,10,0.13571898202179214,79
100,150,75,15,0.14565004209420815,87
100,150,75,20,0.1712959094728917,86
100,150,100,1,0.1527052778392105,103
100,150,100,5,0.13797423505078887,102
100,150,100,10,0.15671256600828226,103
100,150,100,15,0.13677424579170686,99
100,150,100,20,0.1430650043766894,100
100,200,25,1,0.12003412675147837,52
100,200,25,5,0.10912151222431436,53
100,200,25,10,0.11685857422717134,55
100,200,25,15,0.12923643178431643,53
100,200,25,20,0.12833887012641867,55
100,200,50,1,0.13670881509786734,70
100,200,50,5,0.13698725490320832,72
100,200,50,10,0.11764859404822614,75
100,200,50,15,0.12475172424830915,68
100,200,50,20,0.13251978965913389,74
100,200,75,1,0.1480381081131005,86
100,200,75,5,0.14474367265385807,89
100,200,75,10,0.15418022134053894,90
100,200,75,15,0.13730738938529674,92
100,200,75,20,0.14743331506002408,90
100,200,100,1,0.13634300649453343,102
100,200,100,5,0.1665493729655934,108
100,200,100,10,0.12974188713765786,98
100,200,100,15,0.13245772541693632,107
100,200,100,20,0.1391621788252549,95
100,200,150,1,0.15100224084598607,116
100,200,150,5,0.1768155297206857,123
100,200,150,10,0.1323892830841025,145
100,200,150,15,0.1622112933059576,138
100,200,150,20,0.1627981252984256,123
250,50,25,1,0.1489155156602961,68
250,50,25,5,0.15067073310490103,71
250,50,25,10,0.13710110258674774,71
250,50,25,15,0.13102849538758451,72
250,50,25,20,0.14378467163483571,73
250,100,25,1,0.12721265565720732,79
250,100,25,5,0.14617845280408215,80
250,100,25,10,0.13817360535204057,81
250,100,25,15,0.11767452709047928,80
250,100,25,20,0.1168140064446404,80
250,100,50,1,0.1574454979641728,102
250,100,50,5,0.15049336830497576,102
250,100,50,10,0.1364866716848008,121
250,100,50,15,0.15754762211032697,107
250,100,50,20,0.15271434199780448,123
250,100,75,1,0.14550842650778553,121
250,100,75,5,0.13841868517401074,144
250,100,75,10,0.14239279194444596,138
250,100,75,15,0.1617459521879506,129
250,100,75,20,0.14622291441800622,136
250,150,25,1,0.14428138205900332,91
