Parameter,Average Optimal Value
Iterations 5000,0.11416399825989607
Iterations 20000,0.1183244074658504
Iterations 2000,0.10262534960540162
Iterations 15000,0.1189687423585764
Iterations 10000,0.12088320542551466
Iterations 1000,0.0873555527472854
Initial Temperature 1.0E9,0.10819261952141636
Initial Temperature 1.0E8,0.10956466018896997
Initial Temperature 1.0E7,0.11113552869179456
Initial Temperature 1.0E12,0.11182322930977749
Initial Temperature 1.0E11,0.10865182911202637
Initial Temperature 1.0E10,0.11295338903853977
Cooling Exponent 0.95,0.10662934295202728
Cooling Exponent 0.75,0.11364255393735741
Cooling Exponent 0.5,0.10965502772530449
Cooling Exponent 0.25,0.11157139371727805
Cooling Exponent 0.1,0.11043606155346991
" Traveling Salesman Test with Simmulated Annealing
"
Iterations,Initial Temperature,Cooling Exponent,Optimal Value,Time
1000,1.0E7,0.1,0.09050729870177968,13
1000,1.0E7,0.25,0.09001720359276565,15
1000,1.0E7,0.5,0.08277718195911574,13
1000,1.0E7,0.75,0.08830339545240445,13
1000,1.0E7,0.95,0.07740368364640406,13
1000,1.0E8,0.1,0.09873257800555635,15
1000,1.0E8,0.25,0.09934269234743132,13
1000,1.0E8,0.5,0.08195165174252277,13
1000,1.0E8,0.75,0.08751299315406251,13
1000,1.0E8,0.95,0.07625162527220636,13
1000,1.0E9,0.1,0.09214784870472927,17
1000,1.0E9,0.25,0.09109425952141069,13
1000,1.0E9,0.5,0.08751463813521801,13
1000,1.0E9,0.75,0.09326890163269184,14
1000,1.0E9,0.95,0.07085151967271056,12
1000,1.0E10,0.1,0.08352405119551737,14
1000,1.0E10,0.25,0.10334288101666693,14
1000,1.0E10,0.5,0.09228181400728924,13
1000,1.0E10,0.75,0.08435112215818409,13
1000,1.0E10,0.95,0.07735727541171294,13
1000,1.0E11,0.1,0.08386690395806849,13
1000,1.0E11,0.25,0.08536355568210141,14
1000,1.0E11,0.5,0.08615182235805145,12
1000,1.0E11,0.75,0.0935158752089342,15
1000,1.0E11,0.95,0.07372993996227005,13
1000,1.0E12,0.1,0.09565488520139773,13
1000,1.0E12,0.25,0.0863490390576814,14
1000,1.0E12,0.5,0.09400920180991178,14
1000,1.0E12,0.75,0.09869061494593706,13
1000,1.0E12,0.95,0.07480012890382902,13
2000,1.0E7,0.1,0.09795352697269388,17
2000,1.0E7,0.25,0.11651783839523402,17
2000,1.0E7,0.5,0.11626039799732131,17
2000,1.0E7,0.75,0.094160022102599,17
2000,1.0E7,0.95,0.0834951233192195,16
2000,1.0E8,0.1,0.10842814276700534,17
2000,1.0E8,0.25,0.09625219382458038,19
2000,1.0E8,0.5,0.10289650267243731,18
2000,1.0E8,0.75,0.11328868989789402,16
2000,1.0E8,0.95,0.09155862160332374,18
2000,1.0E9,0.1,0.10232756468361819,17
2000,1.0E9,0.25,0.1048048448182084,17
2000,1.0E9,0.5,0.09748463163995774,17
2000,1.0E9,0.75,0.10016457927642518,17
2000,1.0E9,0.95,0.10085787659076406,16
2000,1.0E10,0.1,0.0991144071414268,17
2000,1.0E10,0.25,0.10545265396061543,20
2000,1.0E10,0.5,0.1190080368027935,21
2000,1.0E10,0.75,0.09477306277271104,17
2000,1.0E10,0.95,0.0971981986288581,21
2000,1.0E11,0.1,0.10194103089946525,17
2000,1.0E11,0.25,0.09389380129039367,18
2000,1.0E11,0.5,0.10382229097890164,17
2000,1.0E11,0.75,0.08976937786491249,16
2000,1.0E11,0.95,0.09717079930683219,17
2000,1.0E12,0.1,0.10204377502763508,19
2000,1.0E12,0.25,0.11383064260937747,17
2000,1.0E12,0.5,0.1117912293514791,17
2000,1.0E12,0.75,0.11474562720429354,18
2000,1.0E12,0.95,0.10775499776107188,16
5000,1.0E7,0.1,0.1306980213441286,23
5000,1.0E7,0.25,0.10679631725165555,23
5000,1.0E7,0.5,0.09741238205748139,23
5000,1.0E7,0.75,0.12094823942889793,23
5000,1.0E7,0.95,0.12261944219543444,22
5000,1.0E8,0.1,0.1268572107188035,23
5000,1.0E8,0.25,0.11482685122300401,23
5000,1.0E8,0.5,0.10000101964660847,23
5000,1.0E8,0.75,0.11187257490036591,23
5000,1.0E8,0.95,0.10534818968585245,21
5000,1.0E9,0.1,0.123094846676572,24
5000,1.0E9,0.25,0.11551707540296366,24
5000,1.0E9,0.5,0.09663897960434162,24
5000,1.0E9,0.75,0.14030047473121263,23
5000,1.0E9,0.95,0.11676102288727933,21
5000,1.0E10,0.1,0.09733890594568831,25
5000,1.0E10,0.25,0.1367821438676489,24
5000,1.0E10,0.5,0.1127148430627004,24
5000,1.0E10,0.75,0.11092549278188447,23
5000,1.0E10,0.95,0.11974585750976995,22
5000,1.0E11,0.1,0.10982769373998719,23
5000,1.0E11,0.25,0.11075781980276037,24
5000,1.0E11,0.5,0.10023270476803416,24
5000,1.0E11,0.75,0.11678672659538161,22
5000,1.0E11,0.95,0.12305949912299732,21
5000,1.0E12,0.1,0.09455842531547447,25
5000,1.0E12,0.25,0.1251395838133057,24
5000,1.0E12,0.5,0.09821680774453244,22
5000,1.0E12,0.75,0.12036338406212876,24
5000,1.0E12,0.95,0.11877741190998649,24
10000,1.0E7,0.1,0.11191165987258517,34
10000,1.0E7,0.25,0.12005134352053261,34
10000,1.0E7,0.5,0.1394274265457118,33
10000,1.0E7,0.75,0.14051888929846967,33
10000,1.0E7,0.95,0.11608500190841918,28
10000,1.0E8,0.1,0.1261610448672563,35
10000,1.0E8,0.25,0.11341744617078696,34
10000,1.0E8,0.5,0.12457933106376025,34
10000,1.0E8,0.75,0.1019536054041589,33
10000,1.0E8,0.95,0.1168831945453211,29
10000,1.0E9,0.1,0.12025658698783791,33
10000,1.0E9,0.25,0.12211135839200515,34
10000,1.0E9,0.5,0.13569567063878196,34
10000,1.0E9,0.75,0.1288585298205798,35
10000,1.0E9,0.95,0.09499891196476279,29
10000,1.0E10,0.1,0.1310156891368004,33
10000,1.0E10,0.25,0.12363455795522975,34
10000,1.0E10,0.5,0.12718976173164184,32
10000,1.0E10,0.75,0.1163578520657274,33
10000,1.0E10,0.95,0.11716266530116727,28
10000,1.0E11,0.1,0.11467650442957364,34
10000,1.0E11,0.25,0.11299413760403261,34
10000,1.0E11,0.5,0.10740016286311412,33
10000,1.0E11,0.75,0.13740526778008177,33
10000,1.0E11,0.95,0.1105253465256026,29
10000,1.0E12,0.1,0.12132253425408179,33
10000,1.0E12,0.25,0.11546918540587227,33
10000,1.0E12,0.5,0.12061291807323535,33
10000,1.0E12,0.75,0.13836559997195105,32
10000,1.0E12,0.95,0.119453978666358,28
15000,1.0E7,0.1,0.1235971290319475,42
15000,1.0E7,0.25,0.11667781264418225,41
15000,1.0E7,0.5,0.10706013019900779,41
15000,1.0E7,0.75,0.10201931116432454,42
15000,1.0E7,0.95,0.12002035006594376,35
15000,1.0E8,0.1,0.13523336448966358,42
15000,1.0E8,0.25,0.10279081807804234,42
15000,1.0E8,0.5,0.1364045610298519,41
15000,1.0E8,0.75,0.11557854910472519,42
15000,1.0E8,0.95,0.11531192574071149,35
15000,1.0E9,0.1,0.10718764033822445,42
15000,1.0E9,0.25,0.11198215078362919,42
15000,1.0E9,0.5,0.1263570183509103,42
15000,1.0E9,0.75,0.11064008352684551,41
15000,1.0E9,0.95,0.10986942123229487,35
15000,1.0E10,0.1,0.1293757893056574,42
15000,1.0E10,0.25,0.11289355074579666,42
15000,1.0E10,0.5,0.13416669575518328,42
15000,1.0E10,0.75,0.13795057907497732,44
15000,1.0E10,0.95,0.12083597541900408,35
15000,1.0E11,0.1,0.12514437393926992,44
15000,1.0E11,0.25,0.11931823701322529,42
15000,1.0E11,0.5,0.11174651422623291,42
15000,1.0E11,0.75,0.1236549339748564,42
15000,1.0E11,0.95,0.12073970382994778,35
15000,1.0E12,0.1,0.1006532917253672,42
15000,1.0E12,0.25,0.11427882102043173,42
15000,1.0E12,0.5,0.12884266552976706,42
15000,1.0E12,0.75,0.12000638261553068,42
15000,1.0E12,0.95,0.1287244908017392,35
20000,1.0E7,0.1,0.12133511381877275,52
20000,1.0E7,0.25,0.126308949479387,52
20000,1.0E7,0.5,0.12413772104345576,51
20000,1.0E7,0.75,0.1258290378411466,58
20000,1.0E7,0.95,0.12321590990281563,44
20000,1.0E8,0.1,0.10270047526806908,51
20000,1.0E8,0.25,0.12817844080358928,51
20000,1.0E8,0.5,0.1121061582382364,51
20000,1.0E8,0.75,0.13380829178074075,52
20000,1.0E8,0.95,0.10671106162253133,44
20000,1.0E9,0.1,0.1095852189810961,53
20000,1.0E9,0.25,0.1118774100813309,51
20000,1.0E9,0.5,0.11591915347170643,52
20000,1.0E9,0.75,0.10012911763089978,53
20000,1.0E9,0.95,0.10748124946348286,44
20000,1.0E10,0.1,0.1091474831433938,51
20000,1.0E10,0.25,0.11981164524790071,51
20000,1.0E10,0.5,0.12259740028572681,51
20000,1.0E10,0.75,0.13126464220227083,52
20000,1.0E10,0.95,0.1212866375222484,44
20000,1.0E11,0.1,0.12900787112385947,51
20000,1.0E11,0.25,0.12708661058238163,52
20000,1.0E11,0.5,0.09465950003459825,55
20000,1.0E11,0.75,0.1259305223759082,53
20000,1.0E11,0.95,0.1293753455190154,44
20000,1.0E12,0.1,0.11876932821191372,53
20000,1.0E12,0.25,0.1216063008158477,50
20000,1.0E12,0.5,0.09751207269134103,50
20000,1.0E12,0.75,0.1271195919407519,52
20000,1.0E12,0.95,0.12523396285109392,44
