Parameter,Average Optimal Value
Population Size 50,349.2
Population Size 40,348.8
Population Size 30,348.4
Population Size 20,346.8
Population Size 100,349.5
Mutations 50,348.54545454545456
Mutations 5,348.72727272727275
Mutations 2,348.90909090909093
Mutations 10,349.45454545454544
Mutations 1,348.72727272727275
Matings 75,350.0
Matings 50,350.0
Matings 25,349.6
Matings 10,347.84
Iterations 5,347.6363636363636
Iterations 25,349.27272727272725
Iterations 20,349.27272727272725
Iterations 15,348.90909090909093
Iterations 10,349.27272727272725
" Max K Color Test with Genetic Algorithm
"
Iterations,Population Size,Matings,Mutations,Optimal Value,Time
5,20,10,1,340.0,15
5,20,10,2,340.0,15
5,20,10,5,350.0,17
5,20,10,10,350.0,15
5,20,10,50,340.0,17
5,30,10,1,340.0,17
5,30,10,2,340.0,18
5,30,10,5,340.0,17
5,30,10,10,340.0,18
5,30,10,50,350.0,15
5,30,25,1,350.0,16
5,30,25,2,350.0,16
5,30,25,5,350.0,17
5,30,25,10,350.0,18
5,30,25,50,350.0,18
5,40,10,1,350.0,15
5,40,10,2,350.0,16
5,40,10,5,340.0,16
5,40,10,10,350.0,18
5,40,10,50,340.0,17
5,40,25,1,350.0,18
5,40,25,2,350.0,19
5,40,25,5,350.0,18
5,40,25,10,350.0,20
5,40,25,50,350.0,18
5,50,10,1,350.0,16
5,50,10,2,350.0,20
5,50,10,5,340.0,19
5,50,10,10,350.0,18
5,50,10,50,340.0,20
5,50,25,1,350.0,19
5,50,25,2,350.0,30
5,50,25,5,350.0,30
5,50,25,10,350.0,20
5,50,25,50,350.0,21
5,100,10,1,350.0,22
5,100,10,2,350.0,21
5,100,10,5,340.0,19
5,100,10,10,350.0,22
5,100,10,50,350.0,21
5,100,25,1,350.0,20
5,100,25,2,350.0,20
5,100,25,5,350.0,22
5,100,25,10,350.0,20
5,100,25,50,340.0,28
5,100,50,1,350.0,23
5,100,50,2,350.0,22
5,100,50,5,350.0,20
5,100,50,10,350.0,23
5,100,50,50,350.0,30
5,100,75,1,350.0,33
5,100,75,2,350.0,29
5,100,75,5,350.0,30
5,100,75,10,350.0,24
5,100,75,50,350.0,24
10,20,10,1,340.0,18
10,20,10,2,350.0,18
10,20,10,5,350.0,18
10,20,10,10,350.0,17
10,20,10,50,350.0,18
10,30,10,1,350.0,18
10,30,10,2,350.0,19
10,30,10,5,350.0,18
10,30,10,10,350.0,18
10,30,10,50,350.0,18
10,30,25,1,350.0,21
10,30,25,2,350.0,26
10,30,25,5,350.0,28
10,30,25,10,350.0,25
10,30,25,50,350.0,24
10,40,10,1,350.0,26
10,40,10,2,350.0,25
10,40,10,5,350.0,22
10,40,10,10,350.0,23
10,40,10,50,340.0,23
10,40,25,1,350.0,24
10,40,25,2,350.0,19
10,40,25,5,350.0,19
10,40,25,10,350.0,20
10,40,25,50,350.0,23
10,50,10,1,350.0,19
10,50,10,2,350.0,20
10,50,10,5,350.0,19
10,50,10,10,340.0,19
10,50,10,50,350.0,22
10,50,25,1,350.0,22
10,50,25,2,350.0,22
10,50,25,5,350.0,20
10,50,25,10,350.0,20
10,50,25,50,350.0,24
10,100,10,1,340.0,23
10,100,10,2,350.0,20
10,100,10,5,350.0,21
10,100,10,10,350.0,24
10,100,10,50,350.0,24
10,100,25,1,350.0,21
10,100,25,2,350.0,21
10,100,25,5,350.0,22
10,100,25,10,350.0,23
10,100,25,50,350.0,25
10,100,50,1,350.0,24
10,100,50,2,350.0,23
10,100,50,5,350.0,25
10,100,50,10,350.0,30
10,100,50,50,350.0,26
10,100,75,1,350.0,28
10,100,75,2,350.0,26
10,100,75,5,350.0,26
10,100,75,10,350.0,27
10,100,75,50,350.0,28
15,20,10,1,350.0,18
15,20,10,2,340.0,18
15,20,10,5,350.0,18
15,20,10,10,350.0,18
15,20,10,50,340.0,20
15,30,10,1,350.0,19
15,30,10,2,350.0,19
15,30,10,5,350.0,20
15,30,10,10,350.0,20
15,30,10,50,350.0,25
